stable_player_id,player,pos,num_off,num_on,delta_scar,delta_pct,rank_off,rank_on,delta_rank,rho_num,rho_ratio,w
afl-player-v1-73f8a199b2442c4ea5e5,Lachie Jaques,GEN_DEF,860,860,0,0.0,252,268,16,-18.5,,0.0
afl-player-v1-c6a461bc214b4d48ca46,Jobe Shanahan,KEY_FWD,1588,1588,0,0.0,150,155,5,-10.0523,,0.0
afl-player-v1-44e38609bc728a39c7cb,Josh Dolan,GEN_FWD,322,322,0,0.0,480,483,3,-32.9519,,0.0
afl-player-v1-25baa6b755b2b922bf78,James Barrat,KEY_DEF,422,422,0,0.0,408,416,8,,,0.0
afl-player-v1-bb01c9f6889afb0144ab,Jack Whitlock,KEY_FWD,1268,1268,0,0.0,190,194,4,-16.8857,,0.0
afl-player-v1-6437310147a94494220e,Charlie Nicholls,KEY_FWD,376,376,0,0.0,441,446,5,,,0.0
afl-player-v1-9f436a208f537d5d8e7e,Noah Mraz,KEY_DEF,412,412,0,0.0,421,428,7,,,0.0
afl-player-v1-5ad03987496a6cf48e50,Jack Ough,MID,417,417,0,0.0,411,419,8,,,0.0
afl-player-v1-207f960a5e53d1f28d1a,Kayle Gerreyn,KEY_FWD,345,345,0,0.0,461,465,4,,,0.0
afl-player-v1-64ab25bfb0ad8838d8f5,Christian Moraes,MID,920,920,0,0.0,237,251,14,-28.9333,,0.0
afl-player-v1-c399795725e17c13dffb,Angus Clarke,GEN_DEF,758,758,0,0.0,275,292,17,-19.3,,0.0
afl-player-v1-ffb1fcaf3d8453c8fb87,Harry O'Farrell,KEY_DEF,861,861,0,0.0,251,267,16,-12.6,,0.0
afl-player-v1-937133d2dc41d511ffe3,Riley Bice,GEN_DEF,473,473,0,0.0,382,391,9,-0.9556,,0.0
afl-player-v1-d81b5ca8e2ca0494ccfa,Ty Gallop,KEY_FWD,1062,1062,0,0.0,217,226,9,-15.9667,,0.0
afl-player-v1-dbc852c795d95f09852a,Ben Camporeale,MID,354,354,0,0.0,456,459,3,,,0.0
afl-player-v1-6fa3c4b4bef1c733ff3e,Jay Polkinghorne,GEN_FWD,261,261,0,0.0,536,538,2,,,0.0
afl-player-v1-cc6cc6ea7d2d64ef0a59,Hugh Boxshall,MID,905,905,0,0.0,239,254,15,-28.0581,,0.0
afl-player-v1-49320c2b53b16d7c4195,Tom Gross,MID,584,584,0,0.0,327,346,19,-44.9667,,0.0
afl-player-v1-8cc48a4ee93f1e9d1dff,Joel Cochran,KEY_DEF,372,372,0,0.0,444,449,5,,,0.0
afl-player-v1-d6bfe6d5d7c7622aa16c,Lucca Grego,GEN_DEF,278,278,0,0.0,514,516,2,-19.3,,0.0
afl-player-v1-bf7db2461bd138a98def,Cooper Bell,KEY_DEF,366,366,0,0.0,448,453,5,,,0.0
afl-player-v1-d188bb0f21cc85bbd788,Charlie West,KEY_FWD,449,449,0,0.0,395,402,7,-38.0222,,0.0
afl-player-v1-8623aaa7eb9f7e2a20e4,Sam Davidson,GEN_FWD,117,117,0,0.0,650,652,2,-15.0509,,0.0
afl-player-v1-fa319aa1de63dbbe70a5,Jacob Molier,RUC,458,458,0,0.0,390,397,7,,,0.0
afl-player-v1-5324fc165b53ca98463b,Alex Dodson,RUC,450,450,0,0.0,394,401,7,-65.5,,0.0
afl-player-v1-beade612d1fba85a3b4a,Lucas Camporeale,MID,299,299,0,0.0,496,498,2,-39.1,,0.0
afl-player-v1-eb27d6dadeb1a9bc5774,Riak Andrew,KEY_DEF,335,335,0,0.0,469,473,4,,,0.0
afl-player-v1-b9e8379037385c8cee5b,Will Hayes,GEN_FWD,310,310,0,0.0,488,491,3,-34.0077,,0.0
afl-player-v1-05fc64bf74c2bf8c3d92,Luke Urquhart,MID,291,291,0,0.0,501,504,3,,,0.0
afl-player-v1-62e44a2acaafb4a83a2f,Jasper Alger,GEN_FWD,330,330,0,0.0,474,478,4,-22.02,,0.0
afl-player-v1-e835a8155b9ccf6abc14,Tyler Welsh,KEY_FWD,244,244,0,0.0,553,555,2,,,0.0
afl-player-v1-f282c24b119aa18a481a,Patrick Said,GEN_FWD,201,201,0,0.0,582,583,1,,,0.0
afl-player-v1-c1c939d32cb20e307db2,Rhys Unwin,GEN_FWD,200,200,0,0.0,583,584,1,-48.9,,0.0
afl-player-v1-9f218ad5a6a2be1b4a35,Luke Kennedy,MID,393,393,0,0.0,431,437,6,-37.1,,0.0
afl-player-v1-aee6de2973fd5ca4467f,Jaren Carr,GEN_FWD,244,244,0,0.0,552,554,2,,,0.0
afl-player-v1-2f6242ef54860fa75fb3,Cody Anderson,GEN_FWD,196,196,0,0.0,585,587,2,,,0.0
afl-player-v1-5b8118da3443defd550c,Hamish Davis,MID,923,923,0,0.0,235,249,14,-24.0133,,0.0
afl-player-v1-90ebece285dc4910fe5d,Lennox Hoffman,GEN_DEF,274,274,0,0.0,521,523,2,,,0.0
afl-player-v1-e771eb4c731c953b5b51,River Stevens,GEN_FWD,192,192,0,0.0,587,589,2,,,0.0
afl-player-v1-0a02f9846d125256999b,Aidan Johnson,KEY_FWD,84,84,0,0.0,684,684,0,-29.2,,0.0
afl-player-v1-21df79235229950b18dc,Keighton Matofai-Forbes,GEN_DEF,272,272,0,0.0,526,528,2,,,0.0
afl-player-v1-d279ab89fc8d4fe8bde1,Zak Johnson,GEN_DEF,575,575,0,0.0,335,353,18,-25.2172,,0.0
afl-player-v1-de2d5ebfc791372d1128,Logan Smith,RUC,426,426,0,0.0,406,414,8,,,0.0
afl-player-v1-bccb2c78d58984d7d91d,Archer Day-Wicks,GEN_FWD,343,343,0,0.0,463,467,4,-24.2472,,0.0
afl-player-v1-97846257ceb7f668dd47,Aiden Riddle,RUC,318,318,0,0.0,483,486,3,,,0.0
afl-player-v1-a67aba23e14cd5a96bd3,Harry Charleson,GEN_DEF,269,269,0,0.0,532,534,2,,,0.0
afl-player-v1-278353acbb4f3993808e,Tom Cochrane,GEN_FWD,252,252,0,0.0,545,547,2,-35.4455,,0.0
afl-player-v1-18e32886c9bf159f469a,Asher Eastham,GEN_FWD,204,204,0,0.0,580,581,1,,,0.0
afl-player-v1-c809cc39851ac68c9a8e,Patrick Retschko,MID,829,829,0,0.0,255,273,18,-14.0,,0.0
afl-player-v1-5c6c87d323c28680111e,Joe Pike,RUC,318,318,0,0.0,486,489,3,,,0.0
afl-player-v1-ea8470a13f4aadb5fc4d,Eamonn Armstrong,GEN_DEF,165,165,0,0.0,609,611,2,,,0.0
afl-player-v1-a8a7e455c41a52501435,Cillian Burke,GEN_DEF,118,118,0,0.0,646,648,2,,,0.0
afl-player-v1-9186b21cf6ec11f9140a,Matt Duffy,GEN_DEF,187,187,0,0.0,592,594,2,,,0.0
afl-player-v1-7eaa6baad537022a4c42,Zak Evans,MID,8,8,0,0.0,798,798,0,,,0.0
afl-player-v1-5990557d50150e6d1dc8,Matt Hill,GEN_FWD,133,133,0,0.0,634,636,2,,,0.0
afl-player-v1-d78ebe273b15b799f55d,Jacob Moss,KEY_FWD,278,278,0,0.0,513,515,2,,,0.0
afl-player-v1-c471c26d8c18e0ea92a0,Jaime Uhr-Henry,RUC,318,318,0,0.0,485,488,3,,,0.0
afl-player-v1-ce576813a5ba90f27db6,Josaia Delana,GEN_FWD,203,203,0,0.0,581,582,1,-35.7421,,0.0
afl-player-v1-720fb343b3fe75fb92c5,Lachlan Gulbin,GEN_FWD,308,308,0,0.0,489,492,3,-25.7788,,0.0
afl-player-v1-1c1037a91ecab97d410e,Jayden Nguyen,GEN_DEF,416,416,0,0.0,413,421,8,-36.38,,0.0
afl-player-v1-1e48a475f30de9837e3d,Ricky Mentha,GEN_FWD,137,137,0,0.0,631,633,2,,,0.0
afl-player-v1-26c7d23e3f5fff92763f,Benny Barrett,GEN_FWD,137,137,0,0.0,630,632,2,,,0.0
afl-player-v1-c60baecc88fb4fe722b5,Malakai Champion,GEN_FWD,325,325,0,0.0,476,480,4,-33.6412,,0.0
afl-player-v1-6cf314248b4dd9b0f32c,Isaiah Dudley,GEN_FWD,84,84,0,0.0,686,686,0,-18.1294,,0.0
afl-player-v1-c04d11ebfbfcc241e844,Tom Edwards,KEY_FWD,57,57,0,0.0,717,717,0,-21.0,,0.0
afl-player-v1-53546ca55b1b441d4c86,Jack Henderson,GEN_FWD,4,4,0,0.0,799,799,0,-27.9,,0.0
afl-player-v1-1bc1a35b5acb7c659494,Ben Jepson,MID,16,16,0,0.0,782,782,0,-40.5444,,0.0
afl-player-v1-48fb2da2b909a8256894,Josh Lai,GEN_DEF,358,358,0,0.0,454,458,4,-23.2,,0.0
afl-player-v1-60766faf78e6bdf2be35,Zac Banch,GEN_FWD,66,66,0,0.0,711,711,0,-37.2333,,0.0
afl-player-v1-72ecc1bfe9f72efec4eb,Harrison Ramm,KEY_DEF,322,322,0,0.0,479,482,3,-46.0,,0.0
afl-player-v1-1825e6bd6dbe8848dd4e,Flynn Young,GEN_FWD,12,12,0,0.0,789,789,0,-28.98,,0.0
afl-player-v1-219cd64a18526bc82a23,Michael Sellwood,GEN_DEF,87,87,0,0.0,680,680,0,-19.7,,0.0
afl-player-v1-1aa8748ab5223765d500,Archie May,KEY_FWD,482,482,0,0.0,375,384,9,-17.8383,,0.0
afl-player-v1-451494af145a38fdb298,Roan Steele,MID,23,23,0,0.0,776,776,0,-24.2474,,0.0
afl-player-v1-c89d9151a00e1b1e1b25,Jacob Newton,GEN_FWD,149,149,0,0.0,621,623,2,-43.5143,,0.0
afl-player-v1-4c67f2beca06a7bc6443,Cooper Trembath,KEY_FWD,1536,1536,0,0.0,156,159,3,-7.0127,,0.0
afl-player-v1-5693b0cd06fb01478444,Ewan Mackinlay,GEN_FWD,59,59,0,0.0,715,715,0,-16.1151,,0.0
afl-player-v1-8ed1d0f2e2b3a1d83438,Zac Walker,GEN_DEF,165,165,0,0.0,611,613,2,,,0.0
afl-player-v1-cc78415bed17cab3d6d7,Lachlan Blakiston,KEY_DEF,16,16,0,0.0,783,783,0,-15.0015,,0.0
afl-player-v1-e282f2d56c5a18a5f8a7,Caleb Lewis,KEY_FWD,219,219,0,0.0,574,575,1,,,0.0
afl-player-v1-eabf1f78acbf56714425,Noah Howes,KEY_FWD,285,285,0,0.0,507,510,3,,,0.0
afl-player-v1-7ef419f8d3794f401551,Mani Liddy,MID,55,55,0,0.0,722,722,0,-29.0,,0.0
afl-player-v1-b45c2bd338bff627435e,Jed Walter,KEY_FWD,1321,1321,0,0.0,182,186,4,-17.8544,,0.0
afl-player-v1-a2dce67dd6716ef00ac7,Zane Duursma,GEN_FWD,736,736,0,0.0,283,304,21,-32.2529,,0.0
afl-player-v1-71421bf17a2b7d51e376,Caleb Windsor,MID,1613,1613,0,0.0,147,154,7,-21.0161,,0.0
afl-player-v1-ed3e4aafc7efc030fed6,Daniel Curtin,MID,2168,2168,0,0.0,89,95,6,-10.2887,,0.0
afl-player-v1-a41bad0097cfdf996c85,Ethan Read,KEY_FWD,1365,1365,0,0.0,179,180,1,-18.4603,,0.0
afl-player-v1-4d27655cd6fbc59ff72e,Nate Caddy,KEY_FWD,1783,1783,0,0.0,129,136,7,-10.2259,,0.0
afl-player-v1-9d054a45418ba5797f44,Phoenix Gothard,GEN_FWD,420,420,0,0.0,410,418,8,-0.7,,0.0
afl-player-v1-b2c51a63fc373bb833ac,Koltyn Tholstrup,GEN_DEF,1473,1473,0,0.0,162,165,3,-12.8941,,0.0
afl-player-v1-25fb163a4abff862be76,Jake Rogers,GEN_FWD,614,614,0,0.0,315,334,19,-25.5064,,0.0
afl-player-v1-b2ca097d0f41f5514c69,Jordan Croft,KEY_FWD,1081,1081,0,0.0,211,221,10,-22.4789,,0.0
afl-player-v1-844e63ee5e564d6a075a,Will Green,RUC,657,657,0,0.0,300,323,23,,,0.0
afl-player-v1-51c8b895f8ffb72116a6,James Leake,GEN_DEF,343,343,0,0.0,464,468,4,-26.6043,,0.0
afl-player-v1-67e6cade08e751a52e59,William McCabe,KEY_FWD,575,575,0,0.0,334,352,18,-36.8,,0.0
afl-player-v1-cfdb2d66b7d42fbb410c,Taylor Goad,RUC,917,917,0,0.0,238,252,14,-35.5,,0.0
afl-player-v1-e3101fd43facb6870d9a,Charlie Edwards,MID,733,733,0,0.0,285,306,21,-32.6,,0.0
afl-player-v1-788b838249581ccea794,Wil Dawson,KEY_DEF,498,498,0,0.0,364,373,9,-35.6046,,0.0
afl-player-v1-f292ff8cfcb27ae2b30a,Riley Hardeman,GEN_DEF,353,353,0,0.0,459,462,3,-32.9087,,0.0
afl-player-v1-c6c3067150262c510541,Caiden Cleary,GEN_FWD,486,486,0,0.0,373,381,8,-17.0053,,0.0
afl-player-v1-532c3fce5e3300d3a2f1,Harry DeMattia,MID,477,477,0,0.0,379,388,9,,,0.0
afl-player-v1-41f3419530669bee00b4,Will Graham,GEN_FWD,1067,1067,0,0.0,213,223,10,-10.5151,,0.0
afl-player-v1-5c3ac2d1c84ea9110fe4,Oscar Ryan,GEN_DEF,288,288,0,0.0,504,507,3,,,0.0
afl-player-v1-6634f3a777ee80f1652f,Lance Collard,GEN_FWD,273,273,0,0.0,522,524,2,-41.4471,,0.0
afl-player-v1-65ff4f73303faae38263,Ashton Moir,GEN_FWD,278,278,0,0.0,511,513,2,-25.7086,,0.0
afl-player-v1-5543420881712362758e,Archer Reid,KEY_FWD,871,871,0,0.0,248,262,14,-26.6263,,0.0
afl-player-v1-14f592be6d47ac00f7ed,Mitchell Edwards,RUC,1855,1855,0,0.0,122,130,8,-27.7,,0.0
afl-player-v1-451ddd8089a5671d27bd,Angus Hastie,GEN_DEF,302,302,0,0.0,492,495,3,-36.8425,,0.0
afl-player-v1-ba2b5f134d7209c2cd1f,Billy Wilson,GEN_DEF,272,272,0,0.0,523,525,2,-14.6667,,0.0
afl-player-v1-ed04080f429f90809986,Cooper Simpson,GEN_DEF,249,249,0,0.0,547,549,2,-37.6143,,0.0
afl-player-v1-f1d2fecc3caa09a5302a,Tew Jiath,GEN_DEF,241,241,0,0.0,555,556,1,-54.3,,0.0
afl-player-v1-2208c3991369c533d843,Clay Hall,MID,611,611,0,0.0,317,335,18,-15.0727,,0.0
afl-player-v1-e1a1f6f52497c7936b03,Kane McAuliffe,MID,1357,1357,0,0.0,180,182,2,-4.1088,,0.0
afl-player-v1-b6c5a9b9541eb90c22ac,Ollie Murphy,KEY_DEF,288,288,0,0.0,503,506,3,,,0.0
afl-player-v1-191d7ba9aeb6eac18da2,Luke Lloyd,KEY_FWD,215,215,0,0.0,576,577,1,,,0.0
afl-player-v1-725861673894096d4885,Liam Fawcett,KEY_FWD,548,548,0,0.0,349,364,15,-30.56,,0.0
afl-player-v1-59002dc8321ccdf21bfa,Joseph Fonti,GEN_DEF,781,781,0,0.0,268,285,17,-8.5815,,0.0
afl-player-v1-e74d91c43dc37b3dcab3,Joel Freijah,MID,2414,2414,0,0.0,77,76,-1,-1.7076,,0.0
afl-player-v1-2c0d507e861806b4e2b5,Bodie Ryan,GEN_DEF,365,365,0,0.0,451,455,4,-38.8,,0.0
afl-player-v1-4cc77402f9bb05a25f98,Lachlan Smith,RUC,697,697,0,0.0,293,317,24,-25.5,,0.0
afl-player-v1-3fc4eb156cc43a803d65,Tom Anastasopoulos,GEN_FWD,323,323,0,0.0,478,481,3,-30.4,,0.0
afl-player-v1-66178e03f3831016945b,Harvey Johnston,GEN_DEF,282,282,0,0.0,509,511,2,-38.8471,,0.0
afl-player-v1-e30dbe4081998f54d1c8,Zane Zakostelsky,KEY_DEF,620,620,0,0.0,313,332,19,-19.4,,0.0
afl-player-v1-ea08f8634f12c893cac8,Patrick Snell,KEY_DEF,253,253,0,0.0,544,546,2,,,0.0
afl-player-v1-d03a41a0d6c2f19380f3,Calsher Dear,KEY_FWD,973,973,0,0.0,224,239,15,-13.3436,,0.0
afl-player-v1-864a3f3dc5570a8b459a,Will Lorenz,MID,408,408,0,0.0,425,431,6,-25.9286,,0.0
afl-player-v1-372fce270dfdd53f2676,George Stevens,MID,353,353,0,0.0,458,461,3,-28.7667,,0.0
afl-player-v1-e3caf3a891bad7b64be2,Oliver Wiltshire,GEN_FWD,101,101,0,0.0,667,667,0,-29.6615,,0.0
afl-player-v1-04a9ccd2af626ff315a2,Reece Torrent,MID,214,214,0,0.0,577,578,1,,,0.0
afl-player-v1-866c8b33dd97c0e25d31,Finnbar Maley,KEY_FWD,259,259,0,0.0,538,540,2,-23.6889,,0.0
afl-player-v1-363a1efca11403c36771,Sam Clohesy,MID,296,296,0,0.0,498,501,3,-15.5412,,0.0
afl-player-v1-a09b83c45ebe68a91de0,Vigo Visentini,RUC,271,271,0,0.0,530,532,2,-22.5,,0.0
afl-player-v1-05a96e95396f8da03c89,Xavier Walsh,KEY_DEF,230,230,0,0.0,561,562,1,,,0.0
afl-player-v1-3b90ae2e238770e20777,Matt Carroll,MID,951,951,0,0.0,228,244,16,-16.2754,,0.0
afl-player-v1-3a8550ac8af5ca190c13,Rob Monahan,GEN_DEF,176,176,0,0.0,600,602,2,,,0.0
afl-player-v1-8699d0ef02651920ee05,Liam O'Connell,GEN_DEF,86,86,0,0.0,683,683,0,-33.3407,,0.0
afl-player-v1-9d46c38c720869af0fa4,Oliver Hayes-Brown,RUC,330,330,0,0.0,475,479,4,-28.9,,0.0
afl-player-v1-eea2bfc12fe6f4414f7c,Bruce Reville,MID,67,67,0,0.0,709,709,0,-19.5403,,0.0
afl-player-v1-ec3f691537531ffedcf2,Nathan Wardius,GEN_FWD,143,143,0,0.0,627,629,2,,,0.0
afl-player-v1-b98529f9eca3cbf471fd,Lachlan Bramble,GEN_FWD,101,101,0,0.0,666,666,0,-6.9525,,0.0
afl-player-v1-7ba5a1ae80798c88d4a4,Mykelti Lefau,KEY_FWD,70,70,0,0.0,707,707,0,-11.7147,,0.0
afl-player-v1-0b95f7bd2062dce45d7e,Lachie Sullivan,GEN_FWD,1,1,0,0.0,802,802,0,-25.3439,,0.0
afl-player-v1-b533bd1598258d5a0a6a,Jack Hutchinson,MID,72,72,0,0.0,705,705,0,-26.4388,,0.0
afl-player-v1-c73511bdd0f0c794b14b,Will McLachlan,GEN_FWD,170,170,0,0.0,606,608,2,-45.72,,0.0
afl-player-v1-5bb790d99ccfd80d2422,Toby Murray,KEY_FWD,272,272,0,0.0,527,529,2,-19.0,,0.0
afl-player-v1-33880cd39dfb13366e39,Cooper Lord,MID,393,393,0,0.0,430,436,6,-13.9045,,0.0
afl-player-v1-6a28b9ce9e6518235362,Iliro Smit,RUC,271,271,0,0.0,528,530,2,,,0.0
afl-player-v1-e6a21ffc57987919564e,Luker Kentfield,KEY_FWD,380,380,0,0.0,438,444,6,-30.8,,0.0
afl-player-v1-176755335d1a57e4c462,Logan Evans,GEN_DEF,1264,1264,0,0.0,191,196,5,-6.6793,,0.0
afl-player-v1-6de2114eafbe620e3fd5,Saad El-Hawli,GEN_DEF,22,22,0,0.0,777,777,0,-26.5757,,0.0
afl-player-v1-dcc2ca577262469eb75b,Tom Hanily,GEN_FWD,165,165,0,0.0,610,612,2,-32.45,,0.0
afl-player-v1-af1e6384eb8bd0db99b6,Campbell Gray,KEY_DEF,272,272,0,0.0,524,526,2,-20.0692,,0.0
afl-player-v1-8a0b76cec5160934fed4,Luke Beecken,MID,35,35,0,0.0,752,752,0,-73.1,,0.0
afl-player-v1-00738d7373930be4d45d,Elijah Tsatas,MID,1402,1402,0,0.0,174,176,2,-5.2387,,0.0
afl-player-v1-9f45e63fb7a10ebbb1d4,Bailey Humphrey,GEN_FWD,1686,1686,0,0.0,136,143,7,-2.8148,,0.0
afl-player-v1-58209e6544f9705de29e,Cameron Mackenzie,MID,1867,1867,0,0.0,120,127,7,-7.3626,,0.0
afl-player-v1-066fee6e9d9da612b305,Jhye Clark,MID,535,535,0,0.0,354,366,12,-37.9271,,0.0
afl-player-v1-3e40163dcc0b002a3106,Mattaes Phillipou,MID,995,995,0,0.0,222,235,13,-18.9698,,0.0
afl-player-v1-145cb006483d7dd50196,Oliver Hollands,GEN_DEF,1555,1555,0,0.0,154,157,3,-4.9136,,0.0
afl-player-v1-868ea8f767a946d70917,Jaspa Fletcher,GEN_DEF,2093,2093,0,0.0,98,102,4,-5.6225,,0.0
afl-player-v1-d26a58755c862c904694,Jedd Busslinger,KEY_DEF,742,742,0,0.0,278,298,20,-3.1522,,0.0
afl-player-v1-67f3229c73d8afdd447b,Elijah Hewett,MID,796,796,0,0.0,264,282,18,-26.0352,,0.0
afl-player-v1-d3c8074362c09f68d3b3,Matthew Jefferson,KEY_FWD,576,576,0,0.0,333,351,18,-24.24,,0.0
afl-player-v1-12cd1c01b93b2d5a4f47,Harry Rowston,MID,614,614,0,0.0,314,333,19,-25.2825,,0.0
afl-player-v1-0a868f1cf4977fe59a3d,Max Michalanney,GEN_DEF,569,569,0,0.0,338,356,18,-17.3885,,0.0
afl-player-v1-d4e9bfd1ee9ae1c72370,Joshua Weddle,GEN_DEF,1579,1579,0,0.0,152,156,4,-4.5714,,0.0
afl-player-v1-5d5b047e5ea5f9951808,Edward Allan,MID,562,562,0,0.0,339,357,18,-27.5088,,0.0
afl-player-v1-1eea9cd2a11b4840434b,Jacob Konstanty,GEN_FWD,237,237,0,0.0,559,560,1,-28.0314,,0.0
afl-player-v1-5d34ee663f616a7fcf27,Darcy Jones,GEN_FWD,1628,1628,0,0.0,145,152,7,-0.0302,,0.0
afl-player-v1-e2da1b01bb1f552e8dcf,Max Gruzewski,KEY_FWD,366,366,0,0.0,449,454,5,-18.7775,,0.0
afl-player-v1-1ac4e04886fd5dc6a04d,Harry Barnett,RUC,639,639,0,0.0,308,327,19,-59.3,,0.0
afl-player-v1-9b35e246d25b14d3c682,Lewis Hayes,KEY_DEF,359,359,0,0.0,453,457,4,-4.4,,0.0
afl-player-v1-36e1c724da662172668d,Brayden George,GEN_FWD,318,318,0,0.0,484,487,3,,,0.0
afl-player-v1-fbd777b8ce2afc23740b,Jakob Ryan,GEN_DEF,277,277,0,0.0,518,520,2,-66.3,,0.0
afl-player-v1-33ada8ecaa565e9336c2,Lachlan Cowan,GEN_DEF,589,589,0,0.0,325,344,19,-14.7696,,0.0
afl-player-v1-31e578d176cea17362ff,Hugh Davies,KEY_DEF,305,305,0,0.0,490,493,3,-41.4,,0.0
afl-player-v1-69c7ff7f3226b9bbf10b,Toby McMullin,GEN_FWD,181,181,0,0.0,598,600,2,-32.6714,,0.0
afl-player-v1-99cd1b9af96b0e365ae8,Henry Hustwaite,MID,338,338,0,0.0,468,472,4,-30.3411,,0.0
afl-player-v1-c35c6e7ab177db461973,Jed Adams,KEY_DEF,272,272,0,0.0,525,527,2,-32.4,,0.0
afl-player-v1-eff4af4d6dc326bd2039,Harvey Gallagher,GEN_DEF,133,133,0,0.0,633,635,2,-39.1182,,0.0
afl-player-v1-3becb857d4b323989b82,Max Knobel,RUC,488,488,0,0.0,371,379,8,,,0.0
afl-player-v1-d72d04026b85e58dfc06,Billy Dowling,GEN_FWD,126,126,0,0.0,637,639,2,-7.7308,,0.0
afl-player-v1-95af5298742f272f5f62,Isaac Keeler,KEY_FWD,425,425,0,0.0,407,415,8,-26.8368,,0.0
afl-player-v1-795949415910bcec10bd,Kaleb Smith,GEN_DEF,121,121,0,0.0,643,645,2,-39.9667,,0.0
afl-player-v1-6d1deb54da85de9023d2,Hugh Bond,GEN_DEF,222,222,0,0.0,570,571,1,-26.1216,,0.0
afl-player-v1-c65a1c9c023c7d79a8c1,Bailey Macdonald,GEN_DEF,121,121,0,0.0,641,643,2,-34.5614,,0.0
afl-player-v1-3793f7fb33c2d9e92cc8,Steely Green,GEN_FWD,291,291,0,0.0,502,505,3,-17.8303,,0.0
afl-player-v1-29bb554c3e47c1c2568b,Cooper Harvey,GEN_FWD,103,103,0,0.0,665,665,0,-15.4933,,0.0
afl-player-v1-8bf1408a62bb7de9cf9f,Noah Long,GEN_FWD,300,300,0,0.0,494,497,3,-32.5184,,0.0
afl-player-v1-dba401cbb0209af741a0,Seth Campbell,GEN_FWD,957,957,0,0.0,226,242,16,-2.2344,,0.0
afl-player-v1-070a151b7d62bca35dfa,Liam Reidy,RUC,255,255,0,0.0,541,543,2,-25.8407,,0.0
afl-player-v1-7d7158ee81a3adbb37f2,Tylar Young,KEY_DEF,234,234,0,0.0,560,561,1,-3.5408,,0.0
afl-player-v1-cedb99d3423baacfe787,James O'Donnell,KEY_DEF,592,592,0,0.0,323,342,19,-9.8864,,0.0
afl-player-v1-328187a2e40f373c2a1e,Shadeau Brain,GEN_DEF,81,81,0,0.0,696,696,0,-25.578,,0.0
afl-player-v1-c422d50e8bcb629acb87,Will Edwards,KEY_DEF,241,241,0,0.0,556,557,1,-16.7,,0.0
afl-player-v1-f24afe9ae1de1cfd811f,Josh Draper,KEY_DEF,621,621,0,0.0,312,330,18,-20.2438,,0.0
afl-player-v1-c239986e76a611a9b0a9,Tyrell Dewar,GEN_DEF,209,209,0,0.0,578,579,1,-34.8958,,0.0
afl-player-v1-0c5db9d8bac56d9b7fa4,Anthony Caminiti,KEY_FWD,1066,1066,0,0.0,214,224,10,-14.8939,,0.0
afl-player-v1-3e25b9575d8de3b0cac2,Hudson O'Keeffe,KEY_FWD,378,378,0,0.0,439,445,6,-31.4824,,0.0
afl-player-v1-650b0c72bb3082a86c14,Oscar Steene,RUC,262,262,0,0.0,535,537,2,-26.9,,0.0
afl-player-v1-438c94669f1f15473874,Ryan Maric,MID,1282,1282,0,0.0,187,191,4,-9.0755,,0.0
afl-player-v1-10a5ccc7fb51a2b2e034,Robert Hansen,GEN_FWD,162,162,0,0.0,613,615,2,-36.8761,,0.0
afl-player-v1-256b11412ad9adfde693,James Trezise,GEN_DEF,181,181,0,0.0,597,599,2,-17.1351,,0.0
afl-player-v1-9009569a6aa68960feab,Jack Buller,KEY_FWD,77,77,0,0.0,699,699,0,-24.5932,,0.0
afl-player-v1-a8c15dd580fe0f3312b6,Josh Ward,MID,2004,2004,0,0.0,108,113,5,-2.1604,,0.0
afl-player-v1-aab7f573ab4711511c48,Jye Amiss,KEY_FWD,1452,1452,0,0.0,166,169,3,-4.0621,,0.0
afl-player-v1-cc43e28819683f5743fa,Josh Gibcus,KEY_DEF,245,245,0,0.0,551,553,2,-15.4957,,0.0
afl-player-v1-9ae326b5449328a2e0de,Neil Erasmus,MID,737,737,0,0.0,281,302,21,-15.4347,,0.0
afl-player-v1-2c24e6846a509ffa12da,Josh Sinn,GEN_DEF,260,260,0,0.0,537,539,2,-28.8512,,0.0
afl-player-v1-5303c488741249f3d485,Campbell Chesser,MID,412,412,0,0.0,418,425,7,-22.2643,,0.0
afl-player-v1-ae0a6dee92e088eeb71e,Leek Aleer,KEY_DEF,287,287,0,0.0,506,509,3,-13.8398,,0.0
afl-player-v1-ee139bbbe6a42b1463b1,Tom Brown,GEN_DEF,464,464,0,0.0,386,394,8,-12.5277,,0.0
afl-player-v1-d4b6cf07e125634be42d,Angus Sheldrick,MID,766,766,0,0.0,273,289,16,-13.2778,,0.0
afl-player-v1-71d7f1dcea6726aa730c,Jacob Van Rooyen,KEY_FWD,1058,1058,0,0.0,218,227,9,-6.9424,,0.0
afl-player-v1-6b568799ebc4bf88eb36,Kai Lohmann,GEN_FWD,462,462,0,0.0,387,395,8,-10.8182,,0.0
afl-player-v1-dbcfd02a2c1fe7172bcd,Matt Johnson,MID,742,742,0,0.0,279,299,20,-12.8235,,0.0
afl-player-v1-59d17c24985ebc3eea8b,Josh Goater,GEN_DEF,104,104,0,0.0,664,664,0,-25.8439,,0.0
afl-player-v1-171fdad958760b98dbb8,Sam Butler,GEN_FWD,105,105,0,0.0,663,663,0,-19.3458,,0.0
afl-player-v1-ebb0d070891ccae50bb0,Toby Conway,RUC,573,573,0,0.0,336,354,18,-0.5,,0.0
